source_file	tokens	prep_errors	tok_errors	warnings	skipped	prep_error_detail	tok_error_detail
tlg0007.tlg079.perseus-eng4.xml	13101	0	0	0			
tlg0007.tlg079.perseus-grc2.xml	8732	0	0	0			
tlg0007.tlg080.perseus-eng3.xml	5860	0	0	0			
tlg0007.tlg080.perseus-eng4.xml	5172	0	0	0			
tlg0007.tlg080.perseus-grc2.xml	3326	0	0	0			
tlg0007.tlg081.perseus-eng3.xml	26932	0	0	0			
tlg0007.tlg081.perseus-eng4.xml	22367	0	0	0			
tlg0007.tlg081.perseus-grc3.xml	16062	0	0	0			
tlg0007.tlg081.perseus-grc4.xml	16070	0	0	0			
tlg0007.tlg082.perseus-eng3.xml	22046	0	0	0			
tlg0007.tlg082.perseus-eng4.xml	17885	0	0	0			
tlg0007.tlg082.perseus-grc3.xml	13551	0	0	0			
tlg0007.tlg082.perseus-grc4.xml	13476	0	0	0			
tlg0007.tlg082a.perseus-eng2.xml	2832	0	0	0			
tlg0007.tlg082a.perseus-grc3.xml	1615	0	0	0			
tlg0007.tlg082a.perseus-grc4.xml	1617	0	0	0			
tlg0007.tlg082b.perseus-eng2.xml	1832	0	0	0			
tlg0007.tlg082b.perseus-grc3.xml	1085	0	0	0			
tlg0007.tlg082b.perseus-grc4.xml	1090	0	0	0			
tlg0007.tlg083.perseus-eng3.xml	14952	0	0	0			
tlg0007.tlg083.perseus-eng4.xml	14411	0	0	0			
tlg0007.tlg083.perseus-grc3.xml	9461	0	0	0			
tlg0007.tlg083.perseus-grc4.xml	9437	0	0	0			
tlg0007.tlg084a.perseus-eng3.xml	21579	0	0	0			
tlg0007.tlg084a.perseus-eng4.xml	19991	0	0	0			
tlg0007.tlg084a.perseus-grc3.xml	13477	0	0	0			
tlg0007.tlg084a.perseus-grc4.xml	13456	0	0	0			
tlg0007.tlg084b.perseus-eng3.xml	9428	0	0	0			
tlg0007.tlg084b.perseus-eng4.xml	8576	0	0	0			
tlg0007.tlg084b.perseus-grc3.xml	5932	0	0	0			
tlg0007.tlg084b.perseus-grc4.xml	5928	0	0	0			
tlg0007.tlg085.perseus-eng3.xml	7841	0	0	0			
tlg0007.tlg085.perseus-eng4.xml	8270	0	0	0			
tlg0007.tlg085.perseus-grc3.xml	4735	0	0	0			
tlg0007.tlg085.perseus-grc4.xml	4728	0	0	0			
tlg0007.tlg086.perseus-eng3.xml	7305	0	0	0			
tlg0007.tlg086.perseus-eng4.xml	7271	0	0	0			
tlg0007.tlg086.perseus-grc3.xml	4602	0	0	0			
tlg0007.tlg086.perseus-grc4.xml	4575	0	0	0			
tlg0007.tlg087.perseus-eng3.xml	13475	0	0	0			
tlg0007.tlg087.perseus-eng4.xml	13396	0	0	0			
tlg0007.tlg087.perseus-grc3.xml	8353	0	0	0			
tlg0007.tlg087.perseus-grc4.xml	8320	0	0	0			
tlg0007.tlg088.perseus-eng3.xml	4395	0	0	0			
tlg0007.tlg088.perseus-eng4.xml	3837	0	0	0			
tlg0007.tlg088.perseus-grc3.xml	2689	0	0	0			
tlg0007.tlg088.perseus-grc4.xml	2680	0	0	0			
tlg0007.tlg089.perseus-eng3.xml	25387	0	0	0			
tlg0007.tlg089.perseus-eng4.xml	25614	0	0	0			
tlg0007.tlg089.perseus-grc2.xml	15858	0	0	0			
tlg0007.tlg090.perseus-eng3.xml	8232	0	0	0			
tlg0007.tlg090.perseus-eng4.xml	6797	0	0	0			
tlg0007.tlg090.perseus-grc2.xml	4870	0	0	0			
tlg0007.tlg091.perseus-eng3.xml	11535	0	0	0			
tlg0007.tlg091.perseus-eng4.xml	11366	0	0	0			
tlg0007.tlg091.perseus-grc2.xml	7097	0	0	0			
tlg0007.tlg092.perseus-eng3.xml	21435	0	0	0			
tlg0007.tlg092.perseus-eng4.xml	20894	0	0	0			
tlg0007.tlg092.perseus-grc2.xml	13537	0	0	0			
tlg0007.tlg093.perseus-eng3.xml	1331	0	0	0			
tlg0007.tlg093.perseus-eng4.xml	1111	0	0	0			
tlg0007.tlg093.perseus-grc2.xml	652	0	0	0			
tlg0007.tlg094.perseus-eng3.xml	9125	0	0	0			
tlg0007.tlg094.perseus-eng4.xml	11205	0	0	0			
tlg0007.tlg094.perseus-grc2.xml	5756	0	0	0			
tlg0007.tlg095.perseus-eng3.xml	9042	0	0	0			
tlg0007.tlg095.perseus-eng4.xml	8979	0	0	0			
tlg0007.tlg095.perseus-grc2.xml	5437	0	0	0			
tlg0007.tlg096.perseus-eng3.xml	9528	0	0	0			
tlg0007.tlg096.perseus-eng4.xml	10535	0	0	0			
tlg0007.tlg096.perseus-grc2.xml	6042	0	0	0			
tlg0007.tlg097.perseus-eng3.xml	10764	0	0	0			
tlg0007.tlg097.perseus-eng4.xml	10738	0	0	0			
tlg0007.tlg097.perseus-grc2.xml	6617	0	0	0			
tlg0007.tlg098.perseus-eng3.xml	3436	0	0	0			
tlg0007.tlg098.perseus-eng4.xml	2789	0	0	0			
tlg0007.tlg098.perseus-grc2.xml	2160	0	0	0			
tlg0007.tlg099.perseus-eng3.xml	1460	0	0	0			
tlg0007.tlg099.perseus-eng4.xml	1410	0	0	0			
tlg0007.tlg099.perseus-grc2.xml	862	0	0	0			
tlg0007.tlg100.perseus-eng3.xml	1486	0	0	0			
tlg0007.tlg100.perseus-eng4.xml	1358	0	0	0			
tlg0007.tlg100.perseus-grc2.xml	850	0	0	0			
tlg0007.tlg101.perseus-eng3.xml	8981	0	0	0			
tlg0007.tlg101.perseus-eng4.xml	11299	0	0	0			
tlg0007.tlg101.perseus-grc2.xml	5864	0	0	0			
tlg0007.tlg102.perseus-eng3.xml	5804	0	0	0			
tlg0007.tlg102.perseus-eng4.xml	6870	0	0	0			
tlg0007.tlg102.perseus-grc2.xml	3712	0	0	0			
tlg0007.tlg103.perseus-eng2.xml	3828	0	0	0			
tlg0007.tlg103.perseus-grc2.xml	2249	0	0	0			
tlg0007.tlg104.perseus-eng2.xml	5984	0	0	0			
tlg0007.tlg104.perseus-grc2.xml	3654	0	0	0			
tlg0007.tlg105.perseus-eng2.xml	1445	0	0	0			
tlg0007.tlg105.perseus-grc2.xml	996	0	0	0			
tlg0007.tlg106.perseus-eng2.xml	6049	0	0	0			
tlg0007.tlg106.perseus-grc2.xml	3966	0	0	0			
tlg0007.tlg107.perseus-eng2.xml	16461	0	0	0			
tlg0007.tlg107.perseus-grc2.xml	9367	0	0	0			
tlg0007.tlg108.perseus-eng2.xml	5344	0	0	0			
tlg0007.tlg108.perseus-grc2.xml	3423	0	0	0			
tlg0007.tlg109.perseus-eng2.xml	15465	0	0	0			
tlg0007.tlg109.perseus-grc2.xml	11497	0	0	0			
tlg0007.tlg110.perseus-eng2.xml	6644	0	0	0			
tlg0007.tlg110.perseus-grc2.xml	3914	0	0	0			
tlg0007.tlg111.perseus-eng2.xml	2848	0	0	0			
tlg0007.tlg111.perseus-grc2.xml	1943	0	0	0			
tlg0007.tlg112.perseus-eng2.xml	85074	0	0	0			
tlg0007.tlg112.perseus-grc2.xml	61953	0	0	0			
tlg0007.tlg113.perseus-eng2.xml	19018	0	0	0			
tlg0007.tlg113.perseus-grc2.xml	10827	0	0	0			
tlg0007.tlg114.perseus-eng3.xml	2700	0	0	0			
tlg0007.tlg114.perseus-eng4.xml	3209	0	0	0			
tlg0007.tlg114.perseus-grc2.xml	1815	0	0	0			
tlg0007.tlg115.perseus-eng3.xml	2458	0	0	0			
tlg0007.tlg115.perseus-eng4.xml	3000	0	0	0			
tlg0007.tlg115.perseus-grc2.xml	1530	0	0	0			
tlg0007.tlg116.perseus-eng3.xml	2472	0	0	0			
tlg0007.tlg116.perseus-eng4.xml	2419	0	0	0			
tlg0007.tlg116.perseus-grc2.xml	1590	0	0	0			
tlg0007.tlg117.perseus-eng3.xml	10716	0	0	0			
tlg0007.tlg117.perseus-eng4.xml	10837	0	0	0			
tlg0007.tlg117.perseus-grc2.xml	6733	0	0	0			
tlg0007.tlg118.perseus-eng3.xml	19621	0	0	0			
tlg0007.tlg118.perseus-eng4.xml	19310	0	0	0			
tlg0007.tlg118.perseus-grc2.xml	12429	0	0	0			
tlg0007.tlg119.perseus-eng3.xml	932	0	0	0			
tlg0007.tlg119.perseus-eng4.xml	1196	0	0	0			
tlg0007.tlg119.perseus-grc2.xml	548	0	0	0			
tlg0007.tlg120.perseus-eng3.xml	3243	0	0	0			
tlg0007.tlg120.perseus-eng4.xml	4094	0	0	0			
tlg0007.tlg120.perseus-grc2.xml	2004	0	0	0			
tlg0007.tlg121.perseus-eng3.xml	14017	0	0	0			
tlg0007.tlg121.perseus-eng4.xml	14773	0	0	0			
tlg0007.tlg121.perseus-grc2.xml	9093	0	0	0			
tlg0007.tlg122.perseus-eng3.xml	1171	0	0	0			
tlg0007.tlg122.perseus-eng4.xml	1057	0	0	0			
tlg0007.tlg122.perseus-grc2.xml	718	0	0	0			
tlg0007.tlg123.perseus-eng2.xml	12963	0	0	0			
tlg0007.tlg123.perseus-grc2.xml	8941	0	0	0			
tlg0007.tlg125.perseus-eng2.xml	6259	0	0	0			
tlg0007.tlg125.perseus-grc2.xml	4751	0	0	0			
tlg0007.tlg126.perseus-eng3.xml	23455	0	0	0			
tlg0007.tlg126.perseus-eng4.xml	20113	0	0	0			
tlg0007.tlg126.perseus-grc2.xml	12674	0	0	0			
tlg0007.tlg127.perseus-eng3.xml	7618	0	0	0			
tlg0007.tlg127.perseus-eng4.xml	7318	0	0	0			
tlg0007.tlg127.perseus-grc3.xml	5009	0	0	0			
tlg0007.tlg128.perseus-eng3.xml	2553	0	0	0			
tlg0007.tlg128.perseus-eng4.xml	2285	0	0	0			
tlg0007.tlg128.perseus-grc2.xml	1625	0	0	0			
tlg0007.tlg129.perseus-eng3.xml	21096	0	0	0			
tlg0007.tlg129.perseus-eng4.xml	20123	0	0	0			
tlg0007.tlg129.perseus-grc2.xml	11852	0	0	0			
tlg0007.tlg130.perseus-eng3.xml	5366	0	0	0			
tlg0007.tlg130.perseus-eng4.xml	5024	0	0	0			
tlg0007.tlg130.perseus-grc2.xml	3427	0	0	0			
tlg0007.tlg131.perseus-eng3.xml	2891	0	0	0			
tlg0007.tlg131.perseus-eng4.xml	2602	0	0	0			
tlg0007.tlg131.perseus-grc2.xml	1587	0	0	0			
tlg0007.tlg132.perseus-eng3.xml	1880	0	0	0			
tlg0007.tlg132.perseus-eng4.xml	1996	0	0	0			
tlg0007.tlg132.perseus-grc2.xml	1245	0	0	0			
tlg0007.tlg133.perseus-eng2.xml	7807	0	0	0			
tlg0007.tlg133.perseus-grc2.xml	6198	0	0	0			
tlg0007.tlg134.perseus-eng2.xml	13433	0	0	0			
tlg0007.tlg134.perseus-grc2.xml	9439	0	0	0			
tlg0007.tlg135.perseus-grc2.xml	1192	0	0	0			
tlg0007.tlg136.perseus-eng2.xml	16548	0	0	0			
tlg0007.tlg136.perseus-grc2.xml	12072	0	0	0			
tlg0007.tlg137.perseus-eng2.xml	829	0	0	0			
tlg0007.tlg137.perseus-grc2.xml	502	0	0	0			
tlg0007.tlg138.perseus-eng2.xml	18940	0	0	0			
tlg0007.tlg138.perseus-grc2.xml	13708	0	0	0			
tlg0007.tlg139.perseus-eng2.xml	15711	0	0	0			
tlg0007.tlg139.perseus-grc2.xml	9711	0	0	0			
tlg0007.tlg140.perseus-eng2.xml	15966	0	0	0			
tlg0007.tlg140.perseus-grc2.xml	9887	0	0	0			
tlg0007.tlg141.perseus-eng2.xml	2391	0	0	0			
tlg0007.tlg141.perseus-grc2.xml	1238	0	0	0			
tlg0008.tlg001.perseus-eng2.xml	426533	0	0	0			
tlg0008.tlg001.perseus-grc3.xml	279335	0	0	0			
